dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
3;1048576;0,0625;55;1;RMSE;2;RBF;3;EPSILON_SVR;58;59,53;60,25;60,28;0,03;100,06
3;256;0,015625;55;1;RMSE;3;Sigmoid;3;EPSILON_SVR;58;59,53;60,25;61,26;1,01;101,68
3;1048576;1024;55;1;RMSE;1;Polynomial;3;EPSILON_SVR;58;59,53;60,25;60,81;0,56;100,93
3;4;4;55;1;RMSE;0;Linear;3;EPSILON_SVR;58;59,53;60,25;60,18;0,07;99,89
3;1048576;0,03125;55;5;COMBINED;2;RBF;3;EPSILON_SVR;58;59,53;60,25;60,49;0,24;100,4
3;32768;0,0001220703;55;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;58;59,53;60,25;60,18;0,07;99,89
3;1048576;1024;55;5;COMBINED;1;Polynomial;3;EPSILON_SVR;58;59,53;60,25;60,81;0,56;100,93
3;8;4;55;5;COMBINED;0;Linear;3;EPSILON_SVR;58;59,53;60,25;60,13;0,12;99,79
3;1048576;0,125;65;4;RAE;2;RBF;3;EPSILON_SVR;58;59,53;60,25;60,17;0,08;99,86
3;1048576;0,0004882812;65;4;RAE;3;Sigmoid;3;EPSILON_SVR;58;59,53;60,25;59,36;0,89;98,52
3;1048576;1024;65;4;RAE;1;Polynomial;3;EPSILON_SVR;58;59,53;60,25;60,71;0,46;100,77
3;4;4;65;4;RAE;0;Linear;3;EPSILON_SVR;58;59,53;60,25;60,24;0,01;99,98
3;1048576;0,125;65;1;RMSE;2;RBF;3;EPSILON_SVR;58;59,53;60,25;60,17;0,08;99,86
3;2048;0,00390625;65;1;RMSE;3;Sigmoid;3;EPSILON_SVR;58;59,53;60,25;60,27;0,02;100,03
3;1048576;1024;65;1;RMSE;1;Polynomial;3;EPSILON_SVR;58;59,53;60,25;60,71;0,46;100,77
3;4;4;65;1;RMSE;0;Linear;3;EPSILON_SVR;58;59,53;60,25;60,24;0,01;99,98
3;1048576;0,125;65;5;COMBINED;2;RBF;3;EPSILON_SVR;58;59,53;60,25;60,17;0,08;99,86
3;16384;0,0009765625;65;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;58;59,53;60,25;60,37;0,12;100,2
3;1048576;1024;65;5;COMBINED;1;Polynomial;3;EPSILON_SVR;58;59,53;60,25;60,71;0,46;100,77
3;4;4;65;5;COMBINED;0;Linear;3;EPSILON_SVR;58;59,53;60,25;60,24;0,01;99,98
3;1048576;0,0625;75;4;RAE;2;RBF;3;EPSILON_SVR;58;59,53;60,25;60,4;0,15;100,25
3;1024;0,03125;75;4;RAE;3;Sigmoid;3;EPSILON_SVR;58;59,53;60,25;90,2;29,95;149,71
3;262144;0,0078125;75;4;RAE;1;Polynomial;3;EPSILON_SVR;58;59,53;60,25;60,75;0,5;100,82
3;8;4;75;4;RAE;0;Linear;3;EPSILON_SVR;58;59,53;60,25;60,27;0,02;100,03
3;1048576;0,0625;75;1;RMSE;2;RBF;3;EPSILON_SVR;58;59,53;60,25;60,4;0,15;100,25
3;4096;0,001953125;75;1;RMSE;3;Sigmoid;3;EPSILON_SVR;58;59,53;60,25;60,28;0,03;100,04
3;262144;0,0078125;75;1;RMSE;1;Polynomial;3;EPSILON_SVR;58;59,53;60,25;60,75;0,5;100,82
3;8;4;75;1;RMSE;0;Linear;3;EPSILON_SVR;58;59,53;60,25;60,27;0,02;100,03
3;1048576;0,0625;75;5;COMBINED;2;RBF;3;EPSILON_SVR;58;59,53;60,25;60,4;0,15;100,25
3;512;0,03125;75;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;58;59,53;60,25;75,6;15,35;125,47
3;262144;0,0078125;75;5;COMBINED;1;Polynomial;3;EPSILON_SVR;58;59,53;60,25;60,75;0,5;100,82
3;8;4;75;5;COMBINED;0;Linear;3;EPSILON_SVR;58;59,53;60,25;60,27;0,02;100,03
4;1048576;0,0000305176;25;4;RAE;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,2;0,33;99,44
4;1048576;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;59,19;0,34;99,42
4;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;59,68;0,15;100,26
4;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;59,19;0,34;99,43
4;1048576;0,0000305176;25;1;RMSE;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,2;0,33;99,44
4;1048576;0,0002441406;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;59,19;0,34;99,42
4;524288;0,001953125;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;59,45;0,08;99,87
4;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;59,19;0,34;99,43
4;1048576;0,0000305176;25;5;COMBINED;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,2;0,33;99,44
4;1048576;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;59,19;0,34;99,42
4;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;59,68;0,15;100,26
4;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;59,19;0,34;99,43
4;1048576;0,125;35;4;RAE;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,08;0,45;99,24
4;8192;0,0002441406;35;4;RAE;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;58,38;1,15;98,07
4;1048576;0,001953125;35;4;RAE;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;58,97;0,56;99,06
4;1;4;35;4;RAE;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;58,28;1,25;97,9
4;1048576;0,125;35;1;RMSE;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,08;0,45;99,24
4;16384;0,0001220703;35;1;RMSE;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;58,38;1,15;98,07
4;1048576;0,001953125;35;1;RMSE;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;58,97;0,56;99,06
4;1;4;35;1;RMSE;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;58,28;1,25;97,9
4;1048576;0,125;35;5;COMBINED;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,08;0,45;99,24
4;16384;0,0001220703;35;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;58,38;1,15;98,07
4;1048576;0,001953125;35;5;COMBINED;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;58,97;0,56;99,06
4;1;4;35;5;COMBINED;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;58,28;1,25;97,9
4;1048576;0,03125;45;4;RAE;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,09;0,44;99,26
4;4096;0,001953125;45;4;RAE;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;59,18;0,35;99,41
4;1048576;0,00390625;45;4;RAE;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;59,38;0,15;99,75
4;256;4;45;4;RAE;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;59,75;0,22;100,38
4;1048576;0,03125;45;1;RMSE;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,09;0,44;99,26
4;4096;0,001953125;45;1;RMSE;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;59,18;0,35;99,41
4;1048576;0,00390625;45;1;RMSE;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;59,38;0,15;99,75
4;8;4;45;1;RMSE;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;59,19;0,34;99,42
4;1048576;0,03125;45;5;COMBINED;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,09;0,44;99,26
4;32768;0,0002441406;45;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;59,19;0,34;99,42
4;1048576;0,00390625;45;5;COMBINED;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;59,38;0,15;99,75
4;8;4;45;5;COMBINED;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;59,19;0,34;99,42
4;1048576;0,0625;55;4;RAE;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,71;0,18;100,3
4;262144;0,0000610352;55;4;RAE;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;58,96;0,57;99,04
4;1048576;1024;55;4;RAE;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;59,74;0,21;100,35
4;8;4;55;4;RAE;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;58,95;0,58;99,02
4;1048576;0,03125;55;1;RMSE;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,73;0,2;100,33
4;131072;0,0000305176;55;1;RMSE;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;58,89;0,64;98,92
4;1048576;1024;55;1;RMSE;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;59,74;0,21;100,35
4;8;4;55;1;RMSE;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;58,95;0,58;99,02
4;1048576;0,03125;55;5;COMBINED;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,73;0,2;100,33
4;131072;0,0000305176;55;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;58,89;0,64;98,92
4;1048576;1024;55;5;COMBINED;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;59,74;0,21;100,35
4;8;4;55;5;COMBINED;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;58,95;0,58;99,02
4;1048576;0,03125;65;4;RAE;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,92;0,39;100,65
4;524288;0,0000305176;65;4;RAE;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;59,46;0,07;99,88
4;1048576;1024;65;4;RAE;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;59,83;0,3;100,51
4;131072;4;65;4;RAE;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;60,93;1,4;102,35
4;1048576;0,0625;65;1;RMSE;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,89;0,36;100,61
4;128;0,03125;65;1;RMSE;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;63,11;3,58;106,01
4;1048576;0,00390625;65;1;RMSE;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;59,92;0,39;100,66
4;8;4;65;1;RMSE;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;59,33;0,2;99,67
4;1048576;0,03125;65;5;COMBINED;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,92;0,39;100,65
4;512;0,0078125;65;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;59,21;0,32;99,46
4;1048576;0,00390625;65;5;COMBINED;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;59,92;0,39;100,66
4;16;4;65;5;COMBINED;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;59,46;0,07;99,88
4;1048576;0,03125;75;4;RAE;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,89;0,36;100,6
4;524288;0,0002441406;75;4;RAE;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;59,7;0,17;100,29
4;1048576;0,00390625;75;4;RAE;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;59,88;0,35;100,59
4;65536;4;75;4;RAE;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;60,29;0,76;101,28
4;1048576;0,0625;75;1;RMSE;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,89;0,36;100,6
4;65536;0,00390625;75;1;RMSE;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;66,07;6,54;110,99
4;1048576;0,00390625;75;1;RMSE;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;59,88;0,35;100,59
4;256;4;75;1;RMSE;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;59,79;0,26;100,43
4;1048576;0,0625;75;5;COMBINED;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,89;0,36;100,6
4;262144;0,001953125;75;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;61,22;1,69;102,83
4;1048576;0,00390625;75;5;COMBINED;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;59,88;0,35;100,59
4;16384;4;75;5;COMBINED;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;59,72;0,19;100,33
5;8192;0,0000305176;25;4;RAE;2;RBF;3;EPSILON_SVR;57,35;57,95;58,69;57,8;0,89;98,48
5;16384;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;57,35;57,95;58,69;57,8;0,89;98,48
5;1048576;0,00390625;25;4;RAE;1;Polynomial;3;EPSILON_SVR;57,35;57,95;58,69;57,87;0,82;98,59
5;0,5;4;25;4;RAE;0;Linear;3;EPSILON_SVR;57,35;57,95;58,69;57,8;0,89;98,48
