dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
4;1048576;0,25;45;4;RAE;2;RBF;3;EPSILON_SVR;20,54;20,24;19,94;21,24;1,3;106,51
4;16384;0,0000305176;45;4;RAE;3;Sigmoid;3;EPSILON_SVR;20,54;20,24;19,94;19,97;0,03;100,15
4;1048576;0,015625;45;4;RAE;1;Polynomial;3;EPSILON_SVR;20,54;20,24;19,94;20,82;0,88;104,41
4;0,5;4;45;4;RAE;0;Linear;3;EPSILON_SVR;20,54;20,24;19,94;19,97;0,03;100,15
4;1048576;0,25;45;1;RMSE;2;RBF;3;EPSILON_SVR;20,54;20,24;19,94;21,24;1,3;106,51
4;16384;0,0000305176;45;1;RMSE;3;Sigmoid;3;EPSILON_SVR;20,54;20,24;19,94;19,97;0,03;100,15
4;524288;0,00390625;45;1;RMSE;1;Polynomial;3;EPSILON_SVR;20,54;20,24;19,94;21;1,06;105,31
4;0,5;4;45;1;RMSE;0;Linear;3;EPSILON_SVR;20,54;20,24;19,94;19,97;0,03;100,15
4;1048576;0,25;45;5;COMBINED;2;RBF;3;EPSILON_SVR;20,54;20,24;19,94;21,24;1,3;106,51
4;16384;0,0000305176;45;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;20,54;20,24;19,94;19,97;0,03;100,15
4;1048576;0,015625;45;5;COMBINED;1;Polynomial;3;EPSILON_SVR;20,54;20,24;19,94;20,82;0,88;104,41
4;0,5;4;45;5;COMBINED;0;Linear;3;EPSILON_SVR;20,54;20,24;19,94;19,97;0,03;100,15
4;16;0,125;55;4;RAE;2;RBF;3;EPSILON_SVR;20,54;20,24;19,94;20,47;0,53;102,66
4;64;0,015625;55;4;RAE;3;Sigmoid;3;EPSILON_SVR;20,54;20,24;19,94;18,31;1,63;91,82
4;1048576;0,015625;55;4;RAE;1;Polynomial;3;EPSILON_SVR;20,54;20,24;19,94;20,68;0,74;103,72
4;2;4;55;4;RAE;0;Linear;3;EPSILON_SVR;20,54;20,24;19,94;19,9;0,04;99,78
4;64;0,0625;55;1;RMSE;2;RBF;3;EPSILON_SVR;20,54;20,24;19,94;20,2;0,26;101,28
4;1024;0,0009765625;55;1;RMSE;3;Sigmoid;3;EPSILON_SVR;20,54;20,24;19,94;20,17;0,23;101,15
4;1048576;0,0078125;55;1;RMSE;1;Polynomial;3;EPSILON_SVR;20,54;20,24;19,94;20,68;0,74;103,72
4;1;4;55;1;RMSE;0;Linear;3;EPSILON_SVR;20,54;20,24;19,94;20,17;0,23;101,15
4;16;0,125;55;5;COMBINED;2;RBF;3;EPSILON_SVR;20,54;20,24;19,94;20,47;0,53;102,66
4;256;0,00390625;55;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;20,54;20,24;19,94;20,15;0,21;101,06
4;1048576;0,0078125;55;5;COMBINED;1;Polynomial;3;EPSILON_SVR;20,54;20,24;19,94;20,68;0,74;103,72
4;2;4;55;5;COMBINED;0;Linear;3;EPSILON_SVR;20,54;20,24;19,94;19,9;0,04;99,78
4;32;0,125;65;4;RAE;2;RBF;3;EPSILON_SVR;20,54;20,24;19,94;20,36;0,42;102,1
4;32768;0,0004882812;65;4;RAE;3;Sigmoid;3;EPSILON_SVR;20,54;20,24;19,94;19,45;0,49;97,56
4;524288;0,00390625;65;4;RAE;1;Polynomial;3;EPSILON_SVR;20,54;20,24;19,94;20,93;0,99;104,95
4;1;4;65;4;RAE;0;Linear;3;EPSILON_SVR;20,54;20,24;19,94;20,07;0,13;100,68
4;1048576;0,125;65;1;RMSE;2;RBF;3;EPSILON_SVR;20,54;20,24;19,94;20,32;0,38;101,93
4;16384;0,0009765625;65;1;RMSE;3;Sigmoid;3;EPSILON_SVR;20,54;20,24;19,94;19,4;0,54;97,31
4;524288;0,00390625;65;1;RMSE;1;Polynomial;3;EPSILON_SVR;20,54;20,24;19,94;20,93;0,99;104,95
4;2;4;65;1;RMSE;0;Linear;3;EPSILON_SVR;20,54;20,24;19,94;20,02;0,08;100,4
4;1048576;0,125;65;5;COMBINED;2;RBF;3;EPSILON_SVR;20,54;20,24;19,94;20,32;0,38;101,93
4;32768;0,0004882812;65;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;20,54;20,24;19,94;19,45;0,49;97,56
4;524288;0,00390625;65;5;COMBINED;1;Polynomial;3;EPSILON_SVR;20,54;20,24;19,94;20,93;0,99;104,95
4;1;4;65;5;COMBINED;0;Linear;3;EPSILON_SVR;20,54;20,24;19,94;20,07;0,13;100,68
4;32768;0,0000305176;75;4;RAE;2;RBF;3;EPSILON_SVR;20,54;20,24;19,94;19,9;0,04;99,78
4;128;0,0625;75;4;RAE;3;Sigmoid;3;EPSILON_SVR;20,54;20,24;19,94;-113,27;133,21;-568,06
4;1048576;0,00390625;75;4;RAE;1;Polynomial;3;EPSILON_SVR;20,54;20,24;19,94;20,92;0,98;104,89
4;2;4;75;4;RAE;0;Linear;3;EPSILON_SVR;20,54;20,24;19,94;19,88;0,06;99,69
4;32768;0,0000305176;75;1;RMSE;2;RBF;3;EPSILON_SVR;20,54;20,24;19,94;19,9;0,04;99,78
4;128;0,0625;75;1;RMSE;3;Sigmoid;3;EPSILON_SVR;20,54;20,24;19,94;-113,27;133,21;-568,06
4;131072;0,0078125;75;1;RMSE;1;Polynomial;3;EPSILON_SVR;20,54;20,24;19,94;20,92;0,98;104,89
4;2;4;75;1;RMSE;0;Linear;3;EPSILON_SVR;20,54;20,24;19,94;19,88;0,06;99,69
4;32768;0,0000305176;75;5;COMBINED;2;RBF;3;EPSILON_SVR;20,54;20,24;19,94;19,9;0,04;99,78
4;128;0,0625;75;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;20,54;20,24;19,94;-113,27;133,21;-568,06
4;1048576;0,00390625;75;5;COMBINED;1;Polynomial;3;EPSILON_SVR;20,54;20,24;19,94;20,92;0,98;104,89
4;2;4;75;5;COMBINED;0;Linear;3;EPSILON_SVR;20,54;20,24;19,94;19,88;0,06;99,69
